run,task,method,window,n_nodes,mean_novelty,h_spatial,h_fitness,breakthrough
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,10,10,0.05552660512126014,2.2888392165796203,2.2891221582812555,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,11,10,0.040512348443342415,2.295017486550732,2.2940011340229423,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,12,10,0.0529250854357929,2.298179017179083,2.2978137220793187,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,13,10,0.07058687447873538,2.2986710699625963,2.2992155834203682,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,14,10,0.05069934385721897,2.2999161799361794,2.29993504043109,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,15,10,0.04785167118824329,2.2870599775715537,2.2866772213386684,1
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,16,10,0.05965336542203348,2.291348479103058,2.2926789764402855,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,17,10,0.05959493055091688,2.296060086407049,2.2961231494017342,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,18,10,0.061971533759038334,2.2969769827280007,2.2952074658571853,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,19,10,0.05472923239542084,2.291807053968563,2.292959893355501,1
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,20,10,0.04881573977989775,2.288635630205515,2.286923532412163,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,21,10,0.0833058229067984,2.298047261061733,2.298854805069433,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,22,10,0.08356722033072927,2.294954772243705,2.29369822685439,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,23,10,0.06069270325497944,2.29341827873481,2.2941787526797666,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,24,10,0.057008534512885956,2.2972203303307523,2.297209231660467,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,25,10,0.09719904986086048,2.298009199822025,2.2975783153375446,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,26,10,0.0763880254221975,2.300095405886762,2.299475216965481,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,27,10,0.04797714149465071,2.2997980890169405,2.299221648295564,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,28,10,0.032963258613204545,2.2966409112022403,2.294335286360733,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,29,10,0.04509642462384879,2.297067451395362,2.296622826165146,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,30,10,0.06163936564848058,2.2972789617731504,2.296856136320438,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,31,10,0.05279633252863094,2.2962414150951056,2.296441191922137,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,32,10,0.0422717460020015,2.3001471717574065,2.3003515473017333,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,33,10,0.06171425051111075,2.291769310004176,2.290929408963736,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,34,10,0.061696956750718235,2.2980749349578016,2.2946490719396997,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,35,10,0.06236328277128019,2.2959272375373727,2.2963741562956264,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,36,10,0.046753119155534054,2.2905463273244555,2.286927765631491,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,37,10,0.04459696726826804,2.2980728419552765,2.2980994086755335,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,38,10,0.043435357882947175,2.2993273262928677,2.296682058146008,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,39,10,0.02679354986079215,2.2998920060708237,2.2990570588615573,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,40,10,0.04776795465717696,2.3003181877015395,2.2994085242037388,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,41,10,0.02336718146295592,2.28618271764406,2.283075745907962,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,42,10,0.039804204324167716,2.2949915226127118,2.2962192390589213,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,43,10,0.028049055867715705,2.3008879595937564,2.3001131545277573,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,44,10,0.030284307963531286,2.2953451497066375,2.294535621843671,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,45,10,0.051525166440605306,2.2919177194836937,2.2869168505856607,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,46,10,0.04826333013003048,2.2808204199938036,2.2803796023733325,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,47,10,0.0204145658704445,2.2981399093616632,2.298359013051092,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,48,10,0.042288183309160086,2.271910905554085,2.270519540318177,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,49,10,0.020897696476943887,2.280151382931816,2.282507368901879,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,50,10,0.03341769720375857,2.298946594944337,2.2984861061288333,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,51,10,0.034186063603056926,2.2918074952295475,2.294748166122695,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,52,10,0.043064967599418344,2.2798390146408485,2.28271354418667,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,53,10,0.019502516453716468,2.2930028111470087,2.294621938735433,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,54,10,0.04351519294819726,2.2731560753586164,2.276165665703587,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,55,10,0.01764705882351177,2.299198658967133,2.299278355735428,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,56,10,0.03979805274992712,2.294681277543151,2.295409838977837,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,57,10,0.05956357569552469,2.288674770839425,2.283786619126734,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,58,10,0.029238906846870572,2.2909979706831307,2.2970371065334962,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,59,10,0.0470327773888755,2.294216480436885,2.293735635046758,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,60,10,0.036482933068597526,2.287714178311017,2.2887191589671234,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,61,10,0.008508664286768225,2.257066149512518,2.257503397704732,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,62,10,0.03999591085981446,2.2750089208418207,2.2615640308720986,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,63,10,0.042959722566902246,2.298458706612064,2.297636678806718,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,64,10,0.031452750419863354,2.3011828707934425,2.3008248316922595,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,65,10,0.03334153234433963,2.2684595942577475,2.2657083613378344,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,66,10,0.04423086393484056,2.298801324395149,2.298223713697362,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,67,10,0.025928184281816886,2.295337568366512,2.295770197214724,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,68,10,0.024000845143814942,2.2989665639807293,2.299013758925028,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,69,10,0.023360011713646912,2.3006958109034135,2.301395280322813,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,70,10,0.026471189707018044,2.283653857622959,2.283730055380764,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,71,10,0.05164837303075507,2.289971364503999,2.2901858594306757,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,72,10,0.016993179690422338,2.286918512169192,2.2893036490136085,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,73,10,0.03397652955453653,2.299388744109251,2.300993017498399,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,74,10,0.030659121593509465,2.291524494766492,2.293142413358731,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,75,10,0.05783216785733806,2.2894960513323452,2.2898182988304168,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,76,10,0.049484247653705474,2.2944351925892876,2.294282807960929,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,77,10,0.028574878702529127,2.299150846718651,2.297541871105217,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,78,10,0.013301380123655981,2.300555100896381,2.2991110460742936,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,79,10,0.022909847657748332,2.2960837421443454,2.2957859480357152,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,80,10,0.047698810691321473,2.299678848975554,2.3000100284907172,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,81,10,0.0310973057582766,2.2966735102368725,2.296859857773673,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,82,10,0.021956004469068195,2.271992521009338,2.2756900818282633,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,83,10,0.030660674214198318,2.2860543050245585,2.2871744599812693,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,84,10,0.018010079155617895,2.3002707952319095,2.3003420380935697,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,85,10,0.06339492928213832,2.2918892080894846,2.288892349748876,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,86,10,0.05635849735846906,2.3000701759064444,2.2993055672087,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,87,10,0.05109296234229012,2.299690736927654,2.3000243745866102,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,88,10,0.03685471404621236,2.299876394429359,2.2996667165048343,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,89,10,0.042882117166829256,2.2959734511494814,2.2969664331957644,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,90,10,0.04699533681146712,2.2819313249779722,2.2836213355394177,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,91,10,0.048297663508241585,2.2995640395773753,2.2997648893331006,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,92,10,0.031566139491742355,2.301926400088801,2.3012869828914475,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,93,10,0.028736425976105866,2.301255964879555,2.3005119082271155,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,94,10,0.064716069332072,2.2942822945944683,2.294312282613522,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,95,10,0.03392246534818599,2.2856396258602225,2.281025700755417,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,96,10,0.02544609789460604,2.299762550878879,2.2980993408584895,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,97,10,0.04171163825631198,2.297304550388337,2.2974791302198576,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,98,10,0.013460526840864056,2.2926816131978045,2.2928875818767778,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,99,10,0.011940000333643924,2.301099068413359,2.3005260900586717,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,100,10,0.03633686959673834,2.2875082504900908,2.2868351343467883,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,101,10,0.016669693573618687,2.2933558105008696,2.2915047850192303,0
eoh_paper_20260729_2350_op_eoh_rep1,op_aco,eoh,102,9,0.04610090207311384,2.1810290161939427,2.1875657110747824,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,1,10,0.239435022977815,2.296968623019133,2.2953322744692652,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,2,10,0.14465036920939145,2.2986737964811375,2.298086828172829,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,3,10,0.12376750708879954,2.299553766444374,2.299461356459889,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,4,10,0.1049071335762227,2.299535181610614,2.299226993590998,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,5,10,0.09360598287290368,2.295870135408973,2.2958153868483695,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,6,10,0.07156003741086961,2.294106418969279,2.2942492881300973,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,7,10,0.058409874096200076,2.2882155291734456,2.2901116082492603,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,8,10,0.07935276403644755,2.2965753781978915,2.29548754588752,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,9,10,0.06516028633669177,2.2881666274377683,2.2882997598673556,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,10,10,0.07027699110458677,2.2949256999297116,2.2938322438785708,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,11,10,0.06088246326410979,2.2921541759270836,2.2920471213256874,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,12,10,0.0694704336008614,2.2791429003825536,2.276082564116508,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,13,10,0.06543874937418272,2.2937403975246067,2.2937383904810082,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,14,10,0.06366688146239237,2.2880869102904566,2.285217563883343,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,15,10,0.07673482443391491,2.3001665391514643,2.299963774315292,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,16,10,0.08056778292898194,2.283756591595471,2.2829766195652765,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,17,10,0.07137042151862469,2.2958960871770686,2.296522357696859,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,18,10,0.043015831758698705,2.2922228452682267,2.2934645257629116,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,19,10,0.059846388800642615,2.2976536853687266,2.2976330459815886,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,20,10,0.05433332705615895,2.2952057306381133,2.2956460031085326,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,21,10,0.08261882288024708,2.2917157273592617,2.290186704925245,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,22,10,0.062179313518963865,2.3004820673297606,2.300349790296372,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,23,10,0.038603108619974916,2.2990413351353745,2.2980914325022095,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,24,10,0.06049199974987198,2.3005789954280975,2.2997419898073863,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,25,10,0.05329302357284628,2.2978035211391754,2.298083254701665,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,26,10,0.031130128967646033,2.300206994283472,2.3007949622772985,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,27,10,0.046787781569721354,2.2976355152685315,2.2964758038976143,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,28,10,0.07359852470875171,2.288665098123613,2.285106521801119,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,29,10,0.06438920802269912,2.2910803132245205,2.2901101259549286,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,30,10,0.05722360361331321,2.2983383543505287,2.29705180903878,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,31,10,0.04736645056564766,2.3016073100895498,2.301198139796884,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,32,10,0.05222471404892528,2.299029405039115,2.299323359986809,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,33,10,0.04420652660347627,2.2979552894565627,2.297372001213966,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,34,10,0.060843672767906476,2.2922014399916097,2.29200447038421,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,35,10,0.04395974250124913,2.297253908528802,2.2961800692115157,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,36,10,0.057780342197131865,2.291642847012785,2.291457326508477,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,37,10,0.061821821445660764,2.2951592619151526,2.294594568567362,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,38,10,0.07840765073600378,2.2884946469225036,2.288342192420347,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,39,10,0.05830109378812437,2.2919318802837636,2.2927356254873716,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,40,10,0.06088388041658053,2.2990443513718164,2.2986383711115166,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,41,10,0.055581638815620026,2.2934339148187766,2.29383072186763,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,42,10,0.05624132551272256,2.2922314926795315,2.2905520609905032,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,43,10,0.060147276203505316,2.2971078253925663,2.294339830047646,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,44,10,0.060377520647009256,2.292383331571104,2.2909880446852675,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,45,10,0.044061286862896135,2.2854432326064247,2.2857239727406875,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,46,10,0.049508692648107366,2.2934842172570407,2.2924639684226804,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,47,10,0.0557099376595136,2.298647302964086,2.2978314662897965,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,48,10,0.05689530916851297,2.296429132621927,2.296092098324697,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,49,10,0.04570344691204895,2.297489901180683,2.2967529848728416,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,50,10,0.04170645688402866,2.2985637752264725,2.298420542220563,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,51,10,0.05267886776184165,2.293401559536064,2.2936143575074044,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,52,10,0.04499737706268804,2.2958430741681672,2.2960903190040662,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,53,10,0.03403704645776908,2.297918077025276,2.2979714592413174,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,54,10,0.049851207463000334,2.291632489407557,2.2906555327790183,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,55,10,0.05078302395660931,2.2959072463651293,2.295962063060676,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,56,10,0.062133474586903104,2.2924705817537987,2.2923468753756637,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,57,10,0.05181841084863216,2.2895545545700187,2.2855309039689145,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,58,10,0.05252339772858479,2.296024959016549,2.294800831978586,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,59,10,0.04637497923252564,2.2858469334509124,2.2794087813849155,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,60,10,0.048032166156314705,2.294968191912031,2.293922560235786,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,61,10,0.0583283941696313,2.291009090493988,2.290129146148836,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,62,10,0.034234630103776656,2.2951798843539444,2.2954183729655364,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,63,10,0.0352413950920485,2.2980482810298883,2.2978542079015707,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,64,10,0.05810821958245801,2.2962054565021304,2.2962052835193636,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,65,10,0.03167863399008642,2.2902335785816295,2.2887810729259694,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,66,10,0.06360867038341649,2.2993688331568283,2.298170477816549,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,67,10,0.037829395659968935,2.296276345639802,2.296633910731694,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,68,10,0.060344418271920094,2.297476594516967,2.2945118847294688,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,69,10,0.06215859110307981,2.2968409604921076,2.2963783035796483,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,70,10,0.05863228839991719,2.2984726895536345,2.297914446388744,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,71,10,0.053818093385836895,2.2961956224812696,2.291742452671444,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,72,10,0.057383150031770816,2.2954253446427333,2.293235519607991,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,73,10,0.048059626795886476,2.297225618808374,2.2968602573562213,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,74,10,0.06258863340383455,2.2966906820859383,2.2968178664699614,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,75,10,0.04243440877776453,2.2979788984378344,2.297599542015427,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,76,10,0.07689542627787507,2.2949916079683454,2.2933320855605284,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,77,10,0.03968486381281387,2.298528196700338,2.298392566351193,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,78,10,0.04194885772740481,2.28246220832484,2.282732773891752,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,79,10,0.0369264590116989,2.2998986730542983,2.299744155005321,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,80,10,0.04334171658939882,2.2958261626069145,2.2945869352768615,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,81,10,0.043882082165545004,2.2939464456895853,2.2941770380973274,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,82,10,0.052245917372513065,2.2900193561962054,2.288110774043364,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,83,10,0.051458108944085604,2.294535214422669,2.294239903074312,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,84,10,0.054560017749423706,2.294643904334758,2.291685792814829,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,85,10,0.03589415035353635,2.300009515692789,2.2997935304849917,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,86,10,0.05456914781390285,2.291486989688021,2.2907091845929446,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,87,10,0.06975241703596893,2.2883453756583823,2.286615594218496,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,88,10,0.057993256532371605,2.2976983513295135,2.2973802102289436,1
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,89,10,0.05602174479630846,2.296599628302797,2.296274112335093,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,90,10,0.024808600407793393,2.2684644421910543,2.2725044419768126,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,91,10,0.06491723962305707,2.288140666790519,2.2855399732281074,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,92,10,0.07291912823778296,2.2993141097541057,2.2979570498235353,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,93,10,0.04301234052583958,2.2912853925260848,2.293901616630714,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,94,10,0.052846372127366294,2.288620635964964,2.288318730699602,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,95,10,0.05395573043350717,2.2949556791885035,2.2944892368863616,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,96,10,0.0691131484443613,2.2926593704572675,2.290514456877321,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,97,10,0.06745625822509496,2.297887296245211,2.2977629654291296,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,98,10,0.0630721413802835,2.282508085649706,2.281812834249525,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,99,10,0.0487386891817536,2.2953251331979816,2.293484461852228,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,100,10,0.07723534295908599,2.2979818336494495,2.2961853288438094,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,101,10,0.08010931290377316,2.2961730948138426,2.2939191160787975,0
eoh_paper_20260729_2350_op_eoh_rep2,op_aco,eoh,102,6,0.046146337322761743,1.7863404303027395,1.784806904245456,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,1,10,0.24791686577101882,2.2972830680315353,2.2986916821253804,1
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,2,10,0.112451079358069,2.2892058227340915,2.293714847603077,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,3,10,0.10357233230392784,2.3010587026460443,2.2990976712437456,1
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,4,10,0.11045510487822266,2.300093954104414,2.2994015336209292,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,5,10,0.10676084279630901,2.300250240885872,2.30013518555347,1
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,6,10,0.04798621237455365,2.301231772413574,2.300206403593535,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,7,10,0.07800238023406804,2.293450212518177,2.2927080450412802,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,8,10,0.06780414391315828,2.3004527702628503,2.3003049762531287,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,9,10,0.11556578458004094,2.2985161621713295,2.2968413971896737,1
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,10,10,0.11110226546339474,2.2997878755431898,2.2990672644003345,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,11,10,0.09848169934928534,2.2964167997961225,2.2939389010517877,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,12,10,0.07130510783198954,2.2927504745051372,2.290494949948932,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,13,10,0.0677426224149026,2.2966425085208546,2.2977646311140005,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,14,10,0.0706665049830642,2.288881562607471,2.2878932413267377,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,15,10,0.06778720437051734,2.29494615279363,2.2968437525942442,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,16,10,0.07709530547341367,2.2959731339393006,2.291876262327229,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,17,10,0.07778008253155909,2.292068678933549,2.287036424161221,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,18,10,0.07455757359996566,2.2892390523805584,2.290507413033845,0
eoh_paper_20260729_2350_op_eoh_rep3,op_aco,eoh,19,10,0.042591218516947534,2.2779830332833133,2.282221569817075,0
